parasite_guid,parasite_name,parasite_genus,parasite_species,date,year,host_guid,host_taxon,host_collection,host_group,host_sex,host_age,location_in_host,parasite_life_stage,parasite_sex,individual_count,experimental,parasite_url,host_url,latitude,longitude,mappable
MSB:Para:38144,Ixodida,,,27 July 2016,2016.0,MSB:Mamm:293327,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,larva,,12,,https://arctos.database.museum/guid/MSB:Para:38144,https://arctos.database.museum/guid/MSB:Mamm:293327,49.77496698,103.56761,True
MSB:Para:38145,Phthiraptera,,,27 Jyly 2016,2016.0,MSB:Mamm:293326,Microtus oeconomus,MSB:Mamm,Mammal,male,,body surface,,,13,,https://arctos.database.museum/guid/MSB:Para:38145,https://arctos.database.museum/guid/MSB:Mamm:293326,49.77687604,103.562827,True
MSB:Para:38146,Phthiraptera,,,27 July 2016,2016.0,MSB:Mamm:293332,Microtus oeconomus,MSB:Mamm,Mammal,male,,body surface,,,9,,https://arctos.database.museum/guid/MSB:Para:38146,https://arctos.database.museum/guid/MSB:Mamm:293332,49.77458501,103.568182,True
MSB:Para:38147,Ixodida,,,27 July 2016,2016.0,MSB:Mamm:293333,Microtus oeconomus,MSB:Mamm,Mammal,female,,body surface,larva,,3,,https://arctos.database.museum/guid/MSB:Para:38147,https://arctos.database.museum/guid/MSB:Mamm:293333,49.77612401,103.563601,True
MSB:Para:38148,Acari,,,27 Jyly 2016,2016.0,MSB:Mamm:293336,Myodes rufocanus,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:38148,https://arctos.database.museum/guid/MSB:Mamm:293336,49.77614497,103.571275,True
MSB:Para:38149,Phthiraptera,,,15 August 2016,2016.0,MSB:Mamm:294189,Apodemus agrarius,MSB:Mamm,Mammal,male,,body surface,,,14,,https://arctos.database.museum/guid/MSB:Para:38149,https://arctos.database.museum/guid/MSB:Mamm:294189,47.00569798,119.377602,True
MSB:Para:3815,Cestoda,,,"March 26, 1953",1953.0,MSB:Host:10106,Sorex obscurus,MSB:Host,Host collection,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:3815,https://arctos.database.museum/guid/MSB:Host:10106,,,False
MSB:Para:38150,Siphonaptera,,,15 August 2016,2016.0,MSB:Mamm:294190,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:38150,https://arctos.database.museum/guid/MSB:Mamm:294190,47.00776203,119.378849,True
MSB:Para:38151,Siphonaptera,,,16 August 2016,2016.0,MSB:Mamm:294258,Cricetulus barabensis,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:38151,https://arctos.database.museum/guid/MSB:Mamm:294258,47.00322297,119.366973,True
MSB:Para:38152,Acari,,,24-5-2015,2015.0,MSB:Mamm:311654,Pteronotus mesoamericanus,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:38152,https://arctos.database.museum/guid/MSB:Mamm:311654,8.0167,-77.72946,True
MSB:Para:38153,Acari,,,15 August 2016,2016.0,MSB:Mamm:294190,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:38153,https://arctos.database.museum/guid/MSB:Mamm:294190,47.00776203,119.378849,True
MSB:Para:38154,Ixodida,,,15 August 2016,2016.0,MSB:Mamm:294192,Mustela altaica,MSB:Mamm,Mammal,female,,body surface,larva,,1,,https://arctos.database.museum/guid/MSB:Para:38154,https://arctos.database.museum/guid/MSB:Mamm:294192,47.00097403,119.371369,True
MSB:Para:38155,Acari,,,27 Jyly 2016,2016.0,MSB:Mamm:293337,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,7,,https://arctos.database.museum/guid/MSB:Para:38155,https://arctos.database.museum/guid/MSB:Mamm:293337,49.77495097,103.567654,True
MSB:Para:38156,Siphonaptera,,,16 August 2016,2016.0,MSB:Mamm:294318,Cricetulus barabensis,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:38156,https://arctos.database.museum/guid/MSB:Mamm:294318,47.00380703,119.36923,True
MSB:Para:38157,Acari,,,26 July 2016,2016.0,MSB:Mamm:293316,Microtus oeconomus,MSB:Mamm,Mammal,female,,body surface,,,12,,https://arctos.database.museum/guid/MSB:Para:38157,https://arctos.database.museum/guid/MSB:Mamm:293316,49.69464999,103.821462,True
MSB:Para:38158,Phthiraptera,,,26 July 2016,2016.0,MSB:Mamm:293316,Microtus oeconomus,MSB:Mamm,Mammal,female,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:38158,https://arctos.database.museum/guid/MSB:Mamm:293316,49.69464999,103.821462,True
MSB:Para:38159,Siphonaptera,,,16 August 2016,2016.0,MSB:Mamm:293903,Microtus,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:38159,https://arctos.database.museum/guid/MSB:Mamm:293903,47.00315399,119.378086,True
MSB:Para:3816,Nematoda,,,"March 26, 1953",1953.0,MSB:Host:10106,Sorex obscurus,MSB:Host,Host collection,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:3816,https://arctos.database.museum/guid/MSB:Host:10106,,,False
MSB:Para:38160,Siphonaptera,,,16 August 2016,2016.0,MSB:Mamm:294202,Apodemus agrarius,MSB:Mamm,Mammal,male,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:38160,https://arctos.database.museum/guid/MSB:Mamm:294202,47.00212704,119.369166,True
MSB:Para:38161,Siphonaptera,,,17 August 2016,2016.0,MSB:Mamm:293905,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:38161,https://arctos.database.museum/guid/MSB:Mamm:293905,47.00924696,119.379294,True
MSB:Para:38162,Siphonaptera,,,17 August 2016,2016.0,MSB:Mamm:293910,Microtu,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:38162,https://arctos.database.museum/guid/MSB:Mamm:293910,46.996339,119.37393,True
MSB:Para:38163,Siphonaptera,,,16 August 2016,2016.0,MSB:Mamm:293898,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:38163,https://arctos.database.museum/guid/MSB:Mamm:293898,47.00781701,119.378969,True
MSB:Para:38164,Ixodida,,,15 August 2016,2016.0,MSB:Mamm:294190,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:38164,https://arctos.database.museum/guid/MSB:Mamm:294190,47.00776203,119.378849,True
MSB:Para:38165,Siphonaptera,,,15 August 2016,2016.0,MSB:Mamm:294161,Microtus fortis,MSB:Mamm,Mammal,male,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:38165,https://arctos.database.museum/guid/MSB:Mamm:294161,47.00617902,119.377502,True
MSB:Para:38166,Acari,,,13 October 2017,2017.0,MSB:Mamm:304192,Peromyscus boylii,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:38166,https://arctos.database.museum/guid/MSB:Mamm:304192,32.84042403,-107.634171,True
MSB:Para:38167,Phthiraptera,,,14-Jun-2019,2019.0,MSB:Mamm:327929,Peromyscus boylii,MSB:Mamm,Mammal,male,,body surface,,,4,,https://arctos.database.museum/guid/MSB:Para:38167,https://arctos.database.museum/guid/MSB:Mamm:327929,34.770417,-106.330324,True
MSB:Para:38168,Ixodida,,,8 Sept 2016,2016.0,MSB:Mamm:293218,Sorex monticolus,MSB:Mamm,Mammal,male,,,adult,,4,,https://arctos.database.museum/guid/MSB:Para:38168,https://arctos.database.museum/guid/MSB:Mamm:293218,35.833167,-105.660906,True
MSB:Para:38169,Acari,,,2016-10-10,2016.0,MSB:Mamm:327792,Saccopteryx bilineata,MSB:Mamm,Mammal,female,,,,,40,,https://arctos.database.museum/guid/MSB:Para:38169,https://arctos.database.museum/guid/MSB:Mamm:327792,9.31095,-78.98453,True
MSB:Para:3817,Cestoda,,,"March 27, 1953",1953.0,MSB:Host:10107,Sorex obscurus,MSB:Host,Host collection,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:3817,https://arctos.database.museum/guid/MSB:Host:10107,,,False
MSB:Para:3817,Cestoda,,,"March 27, 1953",1953.0,UWBM:Mamm:87302,Sorex obscurus,UWBM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:3817,https://arctos.database.museum/guid/UWBM:Mamm:87302,,,False
MSB:Para:38170,Ixodida,,,15 Oct 2016,2016.0,MSB:Mamm:294366,Myodes gapperi,MSB:Mamm,Mammal,male,,,larva,,1,,https://arctos.database.museum/guid/MSB:Para:38170,https://arctos.database.museum/guid/MSB:Mamm:294366,35.83081501,-105.659142,True
MSB:Para:38171,Oxyuridae,,,7 May 2016,2016.0,MSB:Mamm:291800,Tamias quadrivittatus cf.,MSB:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:38171,https://arctos.database.museum/guid/MSB:Mamm:291800,35.81674003,-105.683077,True
MSB:Para:38173,Ixodida,,,15 Oct 2016,2016.0,MSB:Mamm:294362,Microtus longicaudus,MSB:Mamm,Mammal,female,,,larva,,1,,https://arctos.database.museum/guid/MSB:Para:38173,https://arctos.database.museum/guid/MSB:Mamm:294362,35.82883202,-105.658294,True
MSB:Para:38174,Siphonaptera,,,12 Jul 2007,2007.0,MSB:Mamm:155020,Zapus princeps,MSB:Mamm,Mammal,female,,,,,4,,https://arctos.database.museum/guid/MSB:Para:38174,https://arctos.database.museum/guid/MSB:Mamm:155020,43.121,-110.9255,True
MSB:Para:38175,Acari,,,12 Jul 2007,2007.0,MSB:Mamm:155020,Zapus princeps,MSB:Mamm,Mammal,female,,,,,6,,https://arctos.database.museum/guid/MSB:Para:38175,https://arctos.database.museum/guid/MSB:Mamm:155020,43.121,-110.9255,True
MSB:Para:38176,Acari,,,13 July 2007,2007.0,MSB:Mamm:155307,Sorex cinereus,MSB:Mamm,Mammal,unknown,,,,,1,,https://arctos.database.museum/guid/MSB:Para:38176,https://arctos.database.museum/guid/MSB:Mamm:155307,43.121,-110.9255,True
MSB:Para:38177,Siphonaptera,,,13 July 2007,2007.0,MSB:Mamm:155337,Tamias minimus,MSB:Mamm,Mammal,female,,,,,1,,https://arctos.database.museum/guid/MSB:Para:38177,https://arctos.database.museum/guid/MSB:Mamm:155337,43.121,-110.9255,True
MSB:Para:38178,Ixodida,,,13 July 2007,2007.0,MSB:Mamm:155332,Microtus montanus,MSB:Mamm,Mammal,female,,,,,1,,https://arctos.database.museum/guid/MSB:Para:38178,https://arctos.database.museum/guid/MSB:Mamm:155332,43.121,-110.9255,True
MSB:Para:38179,Ixodida,,,2004-06-11,2004.0,MSB:Mamm:249000,Tamias townsendii,MSB:Mamm,Mammal,male,,,,,1,,https://arctos.database.museum/guid/MSB:Para:38179,https://arctos.database.museum/guid/MSB:Mamm:249000,,,False
MSB:Para:3818,Ascarididae,,,"Dec 11, 1953",1953.0,MSB:Host:4636,White Fox,MSB:Host,Host collection,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:3818,https://arctos.database.museum/guid/MSB:Host:4636,63.681996,-170.482323,True
MSB:Para:38180,Ixodida,,,30 October 2007,2007.0,MSB:Mamm:291655,Tamias canipes,MSB:Mamm,Mammal,female,,,,,3,,https://arctos.database.museum/guid/MSB:Para:38180,https://arctos.database.museum/guid/MSB:Mamm:291655,44.184395,-122.2459849,True
MSB:Para:38181,Oestridae,,,2011-09-11,2011.0,MSB:Mamm:249014,Tamias townsendii,MSB:Mamm,Mammal,female,,,,,1,,https://arctos.database.museum/guid/MSB:Para:38181,https://arctos.database.museum/guid/MSB:Mamm:249014,33.419,-105.7043,True
MSB:Para:38182,Acari,,,13 July 2007,2007.0,MSB:Mamm:155192,Myodes gapperi,MSB:Mamm,Mammal,male,,,,,6,,https://arctos.database.museum/guid/MSB:Para:38182,https://arctos.database.museum/guid/MSB:Mamm:155192,43.121,-110.9255,True
MSB:Para:38183,Acari,,,2007-10-04,2007.0,MSB:Mamm:249969,Tamias townsendii,MSB:Mamm,Mammal,female,,,,,7,,https://arctos.database.museum/guid/MSB:Para:38183,https://arctos.database.museum/guid/MSB:Mamm:249969,,,False
MSB:Para:38184,Acari,,,26 July 2016,2016.0,MSB:Mamm:293035,Zapus princeps,MSB:Mamm,Mammal,male,,,,,2,,https://arctos.database.museum/guid/MSB:Para:38184,https://arctos.database.museum/guid/MSB:Mamm:293035,35.80401404,-105.658734,True
MSB:Para:38185,Siphonaptera,,,26 July 2016,2016.0,MSB:Mamm:293019,Peromyscus maniculatus,MSB:Mamm,Mammal,male,,,,,1,,https://arctos.database.museum/guid/MSB:Para:38185,https://arctos.database.museum/guid/MSB:Mamm:293019,35.80476598,-105.658833,True
MSB:Para:38186,Acari,,,8 July 2016,2016.0,MSB:Mamm:293099,Zapus princeps,MSB:Mamm,Mammal,female,,,,,1,,https://arctos.database.museum/guid/MSB:Para:38186,https://arctos.database.museum/guid/MSB:Mamm:293099,35.81601298,-105.680616,True
MSB:Para:38187,Siphonaptera,,,8 July 2016,2016.0,MSB:Mamm:293103,Zapus princeps,MSB:Mamm,Mammal,male,,,,,3,,https://arctos.database.museum/guid/MSB:Para:38187,https://arctos.database.museum/guid/MSB:Mamm:293103,35.81622899,-105.681304,True
MSB:Para:38188,Acari,,,8 July 2016,2016.0,MSB:Mamm:293092,Sorex monticolus,MSB:Mamm,Mammal,male,,,,,1,,https://arctos.database.museum/guid/MSB:Para:38188,https://arctos.database.museum/guid/MSB:Mamm:293092,35.815771,-105.679891,True
MSB:Para:38189,Acari,,,8 Sept 2016,2016.0,MSB:Mamm:293231,Microtus longicaudus,MSB:Mamm,Mammal,male,,,,,4,,https://arctos.database.museum/guid/MSB:Para:38189,https://arctos.database.museum/guid/MSB:Mamm:293231,35.833167,-105.660906,True
MSB:Para:3819,Echinococcus,Echinococcus,,"Dec 11, 1953",1953.0,MSB:Host:4636,White Fox,MSB:Host,Host collection,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:3819,https://arctos.database.museum/guid/MSB:Host:4636,63.681996,-170.482323,True
MSB:Para:38190,Acari,,,12 Jul 2007,2007.0,MSB:Mamm:155034,Microtus richardsoni,MSB:Mamm,Mammal,female,,,,,3,,https://arctos.database.museum/guid/MSB:Para:38190,https://arctos.database.museum/guid/MSB:Mamm:155034,43.121,-110.9255,True
MSB:Para:38191,Acari,,,12 Jul 2007,2007.0,MSB:Mamm:155139,Sorex cinereus,MSB:Mamm,Mammal,female,,,,,1,,https://arctos.database.museum/guid/MSB:Para:38191,https://arctos.database.museum/guid/MSB:Mamm:155139,43.121,-110.9255,True
MSB:Para:38192,Phthiraptera,,,8 Sept 2016,2016.0,MSB:Mamm:293233,Peromyscus maniculatus,MSB:Mamm,Mammal,female,,,,,2,,https://arctos.database.museum/guid/MSB:Para:38192,https://arctos.database.museum/guid/MSB:Mamm:293233,35.833167,-105.660906,True
MSB:Para:38193,Ixodida,,,8 Sept 2016,2016.0,MSB:Mamm:293220,Sorex cinereus,MSB:Mamm,Mammal,unknown,,,larva,,1,,https://arctos.database.museum/guid/MSB:Para:38193,https://arctos.database.museum/guid/MSB:Mamm:293220,35.833167,-105.660906,True
MSB:Para:38194,Ixodida,,,8 Sept 2016,2016.0,MSB:Mamm:293216,Sorex monticolus,MSB:Mamm,Mammal,male,,,larva,,2,,https://arctos.database.museum/guid/MSB:Para:38194,https://arctos.database.museum/guid/MSB:Mamm:293216,35.833167,-105.660906,True
MSB:Para:38195,Ixodida,,,8 Sept 2016,2016.0,MSB:Mamm:293226,Sorex monticolus,MSB:Mamm,Mammal,female,,,,,1,,https://arctos.database.museum/guid/MSB:Para:38195,https://arctos.database.museum/guid/MSB:Mamm:293226,35.833167,-105.660906,True
MSB:Para:38196,Acari,,,8 Sept 2016,2016.0,MSB:Mamm:293232,Microtus longicaudus,MSB:Mamm,Mammal,male,,,,,2,,https://arctos.database.museum/guid/MSB:Para:38196,https://arctos.database.museum/guid/MSB:Mamm:293232,35.833167,-105.660906,True
MSB:Para:38197,Ixodida,,,8 Sept 2016,2016.0,MSB:Mamm:293232,Microtus longicaudus,MSB:Mamm,Mammal,male,,,,,1,,https://arctos.database.museum/guid/MSB:Para:38197,https://arctos.database.museum/guid/MSB:Mamm:293232,35.833167,-105.660906,True
MSB:Para:38198,Siphonaptera,,,8 Sept 2016,2016.0,MSB:Mamm:293232,Microtus longicaudus,MSB:Mamm,Mammal,male,,,,,1,,https://arctos.database.museum/guid/MSB:Para:38198,https://arctos.database.museum/guid/MSB:Mamm:293232,35.833167,-105.660906,True
MSB:Para:38199,Acari,,,8 Sept 2016,2016.0,MSB:Mamm:293230,Microtus longicaudus,MSB:Mamm,Mammal,male,,,,,18,,https://arctos.database.museum/guid/MSB:Para:38199,https://arctos.database.museum/guid/MSB:Mamm:293230,35.833167,-105.660906,True
MSB:Para:382,Acanthocephala,,,not recorded,,MSB:Host:165,,MSB:Host,Host collection,,,,,,,,https://arctos.database.museum/guid/MSB:Para:382,https://arctos.database.museum/guid/MSB:Host:165,71.290556,-156.788611,True
MSB:Para:3820,Taenia,Taenia,,"Dec 11, 1953",1953.0,MSB:Host:4636,White Fox,MSB:Host,Host collection,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:3820,https://arctos.database.museum/guid/MSB:Host:4636,63.681996,-170.482323,True
MSB:Para:38200,Siphonaptera,,,8 Sept 2016,2016.0,MSB:Mamm:293230,Microtus longicaudus,MSB:Mamm,Mammal,male,,,,,18,,https://arctos.database.museum/guid/MSB:Para:38200,https://arctos.database.museum/guid/MSB:Mamm:293230,35.833167,-105.660906,True
MSB:Para:38201,Ixodida,,,8 Sept 2016,2016.0,MSB:Mamm:293230,Microtus longicaudus,MSB:Mamm,Mammal,male,,,larva,,3,,https://arctos.database.museum/guid/MSB:Para:38201,https://arctos.database.museum/guid/MSB:Mamm:293230,35.833167,-105.660906,True
MSB:Para:38202,Phthiraptera,,,8 Sept 2016,2016.0,MSB:Mamm:293235,Peromyscus maniculatus,MSB:Mamm,Mammal,male,,,,,1,,https://arctos.database.museum/guid/MSB:Para:38202,https://arctos.database.museum/guid/MSB:Mamm:293235,35.833167,-105.660906,True
MSB:Para:38203,Phthiraptera,,,8 Sept 2016,2016.0,MSB:Mamm:293236,Peromyscus maniculatus,MSB:Mamm,Mammal,female,,,,,2,,https://arctos.database.museum/guid/MSB:Para:38203,https://arctos.database.museum/guid/MSB:Mamm:293236,35.833167,-105.660906,True
MSB:Para:38204,Ixodida,,,8 Sept 2016,2016.0,MSB:Mamm:293217,Sorex monticolus,MSB:Mamm,Mammal,male,,,larva,,2,,https://arctos.database.museum/guid/MSB:Para:38204,https://arctos.database.museum/guid/MSB:Mamm:293217,35.833167,-105.660906,True
MSB:Para:38205,Acari,,,8 Sept 2016,2016.0,MSB:Mamm:293218,Sorex monticolus,MSB:Mamm,Mammal,male,,,,,3,,https://arctos.database.museum/guid/MSB:Para:38205,https://arctos.database.museum/guid/MSB:Mamm:293218,35.833167,-105.660906,True
MSB:Para:38206,Acari,,,15 Oct 2016,2016.0,MSB:Mamm:294350,Sorex cinereus,MSB:Mamm,Mammal,male,,,,,4,,https://arctos.database.museum/guid/MSB:Para:38206,https://arctos.database.museum/guid/MSB:Mamm:294350,35.83168404,-105.659955,True
MSB:Para:38207,Nycteribiidae,,,2016-10-10,2016.0,MSB:Mamm:327846,Carollia brevicauda,MSB:Mamm,Mammal,male,,,,,1,,https://arctos.database.museum/guid/MSB:Para:38207,https://arctos.database.museum/guid/MSB:Mamm:327846,9.29293,-78.98234442,True
MSB:Para:38208,Siphonaptera,,,15 Oct 2016,2016.0,MSB:Mamm:294350,Sorex cinereus,MSB:Mamm,Mammal,male,,,,,1,,https://arctos.database.museum/guid/MSB:Para:38208,https://arctos.database.museum/guid/MSB:Mamm:294350,35.83168404,-105.659955,True
MSB:Para:38209,Ixodida,,,15 Oct 2016,2016.0,MSB:Mamm:294367,Microtus longicaudus,MSB:Mamm,Mammal,male,,,,,1,,https://arctos.database.museum/guid/MSB:Para:38209,https://arctos.database.museum/guid/MSB:Mamm:294367,35.83374197,-105.661186,True
MSB:Para:3821,Ascarididae,,,"Dec 2, 1953",1953.0,MSB:Host:4637,White Fox,MSB:Host,Host collection,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:3821,https://arctos.database.museum/guid/MSB:Host:4637,63.681996,-170.482323,True
MSB:Para:38210,Nycteribiidae,,,2016-10-09,2016.0,MSB:Mamm:327781,Dermanura watsoni,MSB:Mamm,Mammal,male,,,,,2,,https://arctos.database.museum/guid/MSB:Para:38210,https://arctos.database.museum/guid/MSB:Mamm:327781,9.31007,-78.98554,True
MSB:Para:38211,Acari,,,15 Oct 2016,2016.0,MSB:Mamm:294367,Microtus longicaudus,MSB:Mamm,Mammal,male,,,,,11,,https://arctos.database.museum/guid/MSB:Para:38211,https://arctos.database.museum/guid/MSB:Mamm:294367,35.83374197,-105.661186,True
MSB:Para:38212,Siphonaptera,,,15 Oct 2016,2016.0,MSB:Mamm:294359,Microtus longicaudus,MSB:Mamm,Mammal,female,,,,,4,,https://arctos.database.museum/guid/MSB:Para:38212,https://arctos.database.museum/guid/MSB:Mamm:294359,35.80927997,-105.659456,True
MSB:Para:38213,Acari,,,15 Oct 2016,2016.0,MSB:Mamm:294364,Microtus longicaudus,MSB:Mamm,Mammal,male,,,,,2,,https://arctos.database.museum/guid/MSB:Para:38213,https://arctos.database.museum/guid/MSB:Mamm:294364,35.80959102,-105.659429,True
MSB:Para:38214,Siphonaptera,,,15 Oct 2016,2016.0,MSB:Mamm:294364,Microtus longicaudus,MSB:Mamm,Mammal,male,,,,,6,,https://arctos.database.museum/guid/MSB:Para:38214,https://arctos.database.museum/guid/MSB:Mamm:294364,35.80959102,-105.659429,True
MSB:Para:38215,Ixodida,,,15 Oct 2016,2016.0,MSB:Mamm:294357,Microtus longicaudus,MSB:Mamm,Mammal,female,,,larva,,1,,https://arctos.database.museum/guid/MSB:Para:38215,https://arctos.database.museum/guid/MSB:Mamm:294357,35.80933504,-105.659476,True
MSB:Para:38216,Acari,,,15 Oct 2016,2016.0,MSB:Mamm:294359,Microtus longicaudus,MSB:Mamm,Mammal,female,,,,,1,,https://arctos.database.museum/guid/MSB:Para:38216,https://arctos.database.museum/guid/MSB:Mamm:294359,35.80927997,-105.659456,True
MSB:Para:38217,Acari,,,15 Oct 2016,2016.0,MSB:Mamm:294354,Sorex cinereus,MSB:Mamm,Mammal,male,,,,,4,,https://arctos.database.museum/guid/MSB:Para:38217,https://arctos.database.museum/guid/MSB:Mamm:294354,35.809099,-105.659356,True
MSB:Para:38218,Acari,,,15 Oct 2016,2016.0,MSB:Mamm:294371,Microtus longicaudus,MSB:Mamm,Mammal,male,,,,,16,,https://arctos.database.museum/guid/MSB:Para:38218,https://arctos.database.museum/guid/MSB:Mamm:294371,35.83396803,-105.661336,True
MSB:Para:38219,Siphonaptera,,,15 Oct 2016,2016.0,MSB:Mamm:294360,Microtus longicaudus,MSB:Mamm,Mammal,male,,,,,11,,https://arctos.database.museum/guid/MSB:Para:38219,https://arctos.database.museum/guid/MSB:Mamm:294360,35.80939799,-105.659549,True
MSB:Para:3822,Echinococcus,Echinococcus,,"Dec 2, 1953",1953.0,MSB:Host:4637,White Fox,MSB:Host,Host collection,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:3822,https://arctos.database.museum/guid/MSB:Host:4637,63.681996,-170.482323,True
