host_guid,host_species,host_genus,part_name,part_id,part_remark,preservation,condition,part_count,parsed_flea_count,parsed_mite_count,parsed_tick_count,parsed_louse_count,parsed_nematode_count,parsed_cestode_count,parsed_trematode_count
KSB:Mamm:2743,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2743/PID33222268,"3 fleas, 1 mite, 1 louse",ethanol 95%,unknown,1,3.0,1.0,,1.0,,,
KSB:Mamm:2743,Peromyscus leucopus,Peromyscus,nematode,https://arctos.database.museum/guid/KSB:Mamm:2743/PID33222269,4 found in small intestine,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2744,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2744/PID33222276,4 fleas,ethanol 95%,unknown,1,4.0,,,,,,
KSB:Mamm:2745,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2745/PID33222283,"2 fleas, 3 mites",ethanol 95%,unknown,1,2.0,3.0,,,,,
KSB:Mamm:2746,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2746/PID33222290,"3 fleas, 1 mite",ethanol 95%,unknown,1,3.0,1.0,,,,,
KSB:Mamm:2747,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2747/PID33222297,"2 fleas, 1 mite",ethanol 95%,unknown,1,2.0,1.0,,,,,
KSB:Mamm:2748,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2748/PID33222304,"8 fleas, 4 mites",ethanol 95%,unknown,1,8.0,4.0,,,,,
KSB:Mamm:2749,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2749/PID33222311,5 mites,ethanol 95%,unknown,1,,5.0,,,,,
KSB:Mamm:2750,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2750/PID33222318,"2 fleas, mite eggs",ethanol 95%,unknown,1,2.0,,,,,,
KSB:Mamm:2751,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2751/PID33222325,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2752,Reithrodontomys montanus,Reithrodontomys,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2752/PID33222332,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2754,Reithrodontomys montanus,Reithrodontomys,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2754/PID33222344,"1 flea, mite eggs",ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2755,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2755/PID33222352,"1 tick, 2 lice",ethanol 95%,unknown,1,,,1.0,2.0,,,
KSB:Mamm:2755,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:2755/PID33222353,"10 found in small intestine, 1 found in stomach",ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2755,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:2755/PID33222354,5 found in small intestine,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2762,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2762/PID33227417,2 mites,ethanol 95%,unknown,1,,2.0,,,,,
KSB:Mamm:2762,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:2762/PID33227418,4 found in small intestine,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2763,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2763/PID33227424,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2764,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2764/PID33227430,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2765,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2765/PID33227436,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:2766,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2766/PID33227442,"2 fleas, 105 mites",ethanol 95%,unknown,1,2.0,105.0,,,,,
KSB:Mamm:2768,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2768/PID33227453,"2 fleas, 2 mites",ethanol 95%,unknown,1,2.0,2.0,,,,,
KSB:Mamm:2769,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2769/PID33227459,"1 flea, 75 mites",ethanol 95%,unknown,1,1.0,75.0,,,,,
KSB:Mamm:2770,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2770/PID33227465,"1 flea, 11 mites",ethanol 95%,unknown,1,1.0,11.0,,,,,
KSB:Mamm:2771,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2771/PID33227471,"1 flea, 1 mite",ethanol 95%,unknown,1,1.0,1.0,,,,,
KSB:Mamm:2773,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:2773/PID33227485,3 found in small intestine,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2774,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2774/PID33227493,2 fleas,ethanol 95%,unknown,1,2.0,,,,,,
KSB:Mamm:2776,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2776/PID33227508,"2 fleas, 11 mites, 5 lice, mite eggs",ethanol 95%,unknown,1,2.0,11.0,,5.0,,,
KSB:Mamm:2777,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2777/PID33227516,3 mites,ethanol 95%,unknown,1,,3.0,,,,,
KSB:Mamm:2777,Peromyscus leucopus,Peromyscus,nematode,https://arctos.database.museum/guid/KSB:Mamm:2777/PID33227517,2 found in small intestine,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2779,Microtus ochrogaster,Microtus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2779/PID33227532,"2 fleas, 12 mites, mite eggs",ethanol 95%,unknown,1,2.0,12.0,,,,,
KSB:Mamm:2779,Microtus ochrogaster,Microtus,cestode,https://arctos.database.museum/guid/KSB:Mamm:2779/PID33227533,3 found in small intestine,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2780,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2780/PID33227541,2 fleas,ethanol 95%,unknown,1,2.0,,,,,,
KSB:Mamm:2781,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2781/PID33227549,2 fleas,ethanol 95%,unknown,1,2.0,,,,,,
KSB:Mamm:2782,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2782/PID33227554,7 fleas,ethanol 95%,unknown,1,7.0,,,,,,
KSB:Mamm:2784,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2784/PID33227565,"4 fleas, 8 mites",ethanol 95%,unknown,1,4.0,8.0,,,,,
KSB:Mamm:2785,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2785/PID33227571,"3 fleas, 5 mites",ethanol 95%,unknown,1,3.0,5.0,,,,,
KSB:Mamm:2786,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2786/PID33227577,"2 fleas, 38 mites",ethanol 95%,unknown,1,2.0,38.0,,,,,
KSB:Mamm:2787,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2787/PID33227583,"6 fleas, 53 mites",ethanol 95%,unknown,1,6.0,53.0,,,,,
KSB:Mamm:2788,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2788/PID33227589,3 mites,ethanol 95%,unknown,1,,3.0,,,,,
KSB:Mamm:2790,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2790/PID33227600,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2791,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2791/PID33227606,"1 flea, 3 mites",ethanol 95%,unknown,1,1.0,3.0,,,,,
KSB:Mamm:2794,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2794/PID33295033,1 tick 1 flea,ethanol 95%,unknown,1,1.0,,1.0,,,,
KSB:Mamm:2795,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2795/PID33295042,4 tick,ethanol 95%,unknown,1,,,4.0,,,,
KSB:Mamm:2797,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2797/PID33295059,2 tick,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:2798,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2798/PID33295068,2 tick,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:2799,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2799/PID33295077,3 tick,ethanol 95%,unknown,1,,,3.0,,,,
KSB:Mamm:2800,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2800/PID33295086,2 tick,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:2801,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2801/PID33295095,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:2802,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2802/PID33295104,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:2802,Neotoma floridana,Neotoma,cestode,https://arctos.database.museum/guid/KSB:Mamm:2802/PID33295105,found in small intestine,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2803,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2803/PID33295114,6 flea,ethanol 95%,unknown,1,6.0,,,,,,
KSB:Mamm:2804,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2804/PID33295124,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:2805,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2805/PID33295133,2 Flea,ethanol 95%,unknown,1,2.0,,,,,,
KSB:Mamm:2806,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2806/PID33295142,7 flea 2 tick,ethanol 95%,unknown,1,7.0,,2.0,,,,
KSB:Mamm:2807,Neotoma floridana,Neotoma,nematode,https://arctos.database.museum/guid/KSB:Mamm:2807/PID33295151,pinworms,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2807,Neotoma floridana,Neotoma,cestode,https://arctos.database.museum/guid/KSB:Mamm:2807/PID33295152,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2807,Neotoma floridana,Neotoma,cestode,https://arctos.database.museum/guid/KSB:Mamm:2807/PID33295153,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2807,Neotoma floridana,Neotoma,cestode,https://arctos.database.museum/guid/KSB:Mamm:2807/PID33295450,many,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2809,Microtus ochrogaster,Microtus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2809/PID33295170,2 flea,ethanol 95%,unknown,1,2.0,,,,,,
KSB:Mamm:2809,Microtus ochrogaster,Microtus,cestode,https://arctos.database.museum/guid/KSB:Mamm:2809/PID33295171,2 found in small intestine,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2812,Peromyscus maniculatus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2812/PID33295197,1 mite,ethanol 95%,unknown,1,,1.0,,,,,
KSB:Mamm:2813,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2813/PID33295206,2 tick,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:2814,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2814/PID33295215,2 tick,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:2816,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2816/PID33295232,1 flea 2 tick,ethanol 95%,unknown,1,1.0,,2.0,,,,
KSB:Mamm:2817,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2817/PID33295241,1 flea 3 tick,ethanol 95%,unknown,1,1.0,,3.0,,,,
KSB:Mamm:2857,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2857/PID33296993,1 Flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2858,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2858/PID33296999,Tick,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2859,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2859/PID33297005,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2860,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2860/PID33297011,2 tick,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:2862,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2862/PID33297022,2 mite,ethanol 95%,unknown,1,,2.0,,,,,
KSB:Mamm:2863,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2863/PID33297028,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:2864,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2864/PID33297034,tick,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2865,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2865/PID33297040,tick,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2866,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2866/PID33297046,2 tick,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:2867,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2867/PID33297052,2 tick,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:2870,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2870/PID33297068,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2872,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2872/PID33297079,1 flea | 1 tick,ethanol 95%,unknown,1,1.0,,1.0,,,,
KSB:Mamm:2873,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2873/PID33297085,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2874,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2874/PID33297091,flea,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2875,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2875/PID33297097,3 flea,ethanol 95%,unknown,1,3.0,,,,,,
KSB:Mamm:2876,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2876/PID33297103,1 flea | 1 tick,ethanol 95%,unknown,1,1.0,,1.0,,,,
KSB:Mamm:2877,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2877/PID33297109,1 flea | 1 tick,ethanol 95%,unknown,1,1.0,,1.0,,,,
KSB:Mamm:2878,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2878/PID33297115,mite | tick,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2880,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2880/PID33297126,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:2883,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2883/PID33297142,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2884,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2884/PID33297148,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:2885,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2885/PID33297154,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2885,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:2885/PID33297155,liver,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2886,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2886/PID33297163,3 flea,ethanol 95%,unknown,1,3.0,,,,,,
KSB:Mamm:2887,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2887/PID33297169,flea | 1 mite,ethanol 95%,unknown,1,,1.0,,,,,
KSB:Mamm:2888,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2888/PID33297175,flea,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2889,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2889/PID33297181,tick,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2891,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2891/PID33297192,2 mite | 1 tick,ethanol 95%,unknown,1,,2.0,1.0,,,,
KSB:Mamm:2892,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2892/PID33297198,4 tick,ethanol 95%,unknown,1,,,4.0,,,,
KSB:Mamm:2893,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2893/PID33297204,5 flea,ethanol 95%,unknown,1,5.0,,,,,,
KSB:Mamm:2894,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2894/PID33297210,2 tick,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:2895,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2895/PID33297217,2 tick,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:2896,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2896/PID33297223,2 mite | 1 tick,ethanol 95%,unknown,1,,2.0,1.0,,,,
KSB:Mamm:2897,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2897/PID33297229,6 mite,ethanol 95%,unknown,1,,6.0,,,,,
KSB:Mamm:2898,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2898/PID33297235,1 mite | 2 tick,ethanol 95%,unknown,1,,1.0,2.0,,,,
KSB:Mamm:2899,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2899/PID33297241,1 flea| 2 mite | 2 tick,ethanol 95%,unknown,1,1.0,2.0,2.0,,,,
KSB:Mamm:2901,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2901/PID33297252,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2904,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2904/PID33297476,2 mites | over 10 ticks,ethanol 95%,unknown,1,,2.0,10.0,,,,
KSB:Mamm:2906,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2906/PID33297487,over 10 ticks,ethanol 95%,unknown,1,,,10.0,,,,
KSB:Mamm:2907,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2907/PID33297493,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:2909,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2909/PID33297504,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:2910,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2910/PID33297510,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:2914,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2914/PID33297531,mite eggs | 1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:2916,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2916/PID33297543,3 fleas,ethanol 95%,unknown,1,3.0,,,,,,
KSB:Mamm:2917,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2917/PID33297549,mite eggs | 5 ticks,ethanol 95%,unknown,1,,,5.0,,,,
KSB:Mamm:2918,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2918/PID33297555,1 flea | mite eggs | 2 ticks,ethanol 95%,unknown,1,1.0,,2.0,,,,
KSB:Mamm:2919,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2919/PID33297561,1 flea | mite eggs,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2920,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2920/PID33297567,mite eggs | 3 ticks,ethanol 95%,unknown,1,,,3.0,,,,
KSB:Mamm:2921,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2921/PID33297573,mite eggs,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2923,Peromyscus maniculatus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2923/PID33297584,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:2924,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2924/PID33297590,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:2926,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2926/PID33297601,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:2927,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2927/PID33297607,1 botfly,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2927,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2927/PID33297608,3 ticks,ethanol 95%,unknown,1,,,3.0,,,,
KSB:Mamm:2928,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2928/PID33297614,8 ticks,ethanol 95%,unknown,1,,,8.0,,,,
KSB:Mamm:2930,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2930/PID33297625,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:2932,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2932/PID33297636,mite eggs | 2 ticks,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:2934,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2934/PID33297647,8 ticks,ethanol 95%,unknown,1,,,8.0,,,,
KSB:Mamm:2935,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2935/PID33297653,tick,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2936,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2936/PID33297659,2 ticks,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:2937,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2937/PID33297665,2 ticks,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:2942,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2942/PID33297691,mite eggs | tick,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2943,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2943/PID33297697,over 5 mite eggs | 3 tick,ethanol 95%,unknown,1,,5.0,3.0,,,,
KSB:Mamm:2945,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2945/PID33297708,1 mite | 1 tick,ethanol 95%,unknown,1,,1.0,1.0,,,,
KSB:Mamm:2947,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2947/PID33297719,5 tick,ethanol 95%,unknown,1,,,5.0,,,,
KSB:Mamm:2947,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2947/PID33297720,botfly,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2948,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2948/PID33297726,mite eggs,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2949,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2949/PID33297732,1 mite,ethanol 95%,unknown,1,,1.0,,,,,
KSB:Mamm:2951,Blarina hylophaga,Blarina,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2951/PID33297743,2 tick,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:2953,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2953/PID33297755,ecto,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2954,Peromyscus maniculatus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2954/PID33297761,6 tick,ethanol 95%,unknown,1,,,6.0,,,,
KSB:Mamm:2957,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2957/PID33297777,1 mite | 10 tick,ethanol 95%,unknown,1,,1.0,10.0,,,,
