guid,species,genus,sex,life_stage,date,locality,latitude,longitude,mappable,parasite_status,detected,not_detected,parasite_parts_present,parasite_summary,flea_count,mite_count,tick_count,louse_count,nematode_count,cestode_count,trematode_count,arctos_url
KSB:Mamm:7072,Peromyscus maniculatus,Peromyscus,female,adult,30 June 2021,"SD, Fall River, Buffalo Gap Nat. Grassland",43.28336,-103.92075,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7072
KSB:Mamm:7073,Peromyscus maniculatus,Peromyscus,male,adult,30 June 2021,"SD, Fall River, Buffalo Gap Nat. Grassland",43.28276,-103.92011,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7073
KSB:Mamm:7074,Peromyscus maniculatus,Peromyscus,male,adult,1 July 2021,"SD, Fall River, Buffalo Gap Nat. Grassland",43.28239,-103.91925,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7074
KSB:Mamm:7075,Peromyscus maniculatus,Peromyscus,female,adult,29 June 2021,"SD, Fall River, Anderson Residence 2mi SE Hot Springs",43.40363,-103.43268,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7075
KSB:Mamm:7076,Peromyscus maniculatus,Peromyscus,female,adult,23 June 2021,"KS, Riley, KPBS, SuB-W",39.07268998,-96.56767602,True,mixed screening,ectoparasite: mite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7076
KSB:Mamm:7077,Microtus ochrogaster,Microtus,female,adult,23 June 2021,"KS, Riley, KPBS, SuB-W",39.07333598,-96.567932,True,mixed screening,ectoparasite: mite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7077
KSB:Mamm:7078,Microtus ochrogaster,Microtus,male,adult,23 June 2021,"KS, Riley, KPBS, R1A-W",39.07003996,-96.61106201,True,mixed screening,ectoparasite: mite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7078
KSB:Mamm:7079,Peromyscus maniculatus,Peromyscus,male,adult,23 June 2021,"KS, Riley, KPBS, R1A-W",39.07021799,-96.61079798,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7079
KSB:Mamm:7080,Mus musculus,Mus,male,adult,24 June 2021,"KS, Riley, KPBS, R20A-E",39.06943998,-96.606689,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7080
KSB:Mamm:7081,Peromyscus leucopus,Peromyscus,male,adult,10 June 2021,"Missouri, Harrison, 31945 East 237 Street",40.37365,-93.8248,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7081
KSB:Mamm:7082,Sigmodon hispidus,Sigmodon,male,adult,25 June 2021,"KS, Riley, KPBS, R20A-E",39.06881897,-96.60735,True,mixed screening,ectoparasite: mite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7082
KSB:Mamm:7083,Peromyscus leucopus,Peromyscus,male,adult,28 June 2021,"SD, Fall River, Anderson Residence 2mi SE Hot Springs",43.40277,-103.43221,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7083
KSB:Mamm:7084,Microtus ochrogaster,Microtus,female,adult,24 June 2021,"KS, Riley, KPBS, SuB-W",39.07358701,-96.56803804,True,detected,ectoparasite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7084
KSB:Mamm:7085,Peromyscus maniculatus,Peromyscus,male,adult,24 June 2021,"KS, Riley, KPBS, SuB-W",39.07268998,-96.56767602,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7085
KSB:Mamm:7086,Microtus ochrogaster,Microtus,male,adult,24 June 2021,"KS, Riley, KPBS, SuB-W",39.07346296,-96.56798699,True,detected,ectoparasite: mite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7086
KSB:Mamm:7087,Microtus ochrogaster,Microtus,female,adult,24 June 2021,"KS, Riley, KPBS, 1D-W",39.078488,-96.56255099,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7087
KSB:Mamm:7088,Peromyscus maniculatus,Peromyscus,male,adult,23 June 2021,"KS, Riley, KPBS, R20A-E",39.06759001,-96.60869203,True,mixed screening,ectoparasite: mite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7088
KSB:Mamm:7089,Microtus ochrogaster,Microtus,male,subadult,23 June 2021,"KS, Riley, KPBS, 1D-W",39.07957597,-96.56304502,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7089
KSB:Mamm:7090,Reithrodontomys megalotis,Reithrodontomys,female,adult,30 June 2021,"KS, Riley, KPBS, 4F-E",39.07293499,-96.5700096,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7090
KSB:Mamm:7091,Microtus ochrogaster,Microtus,male,adult,17 June 2021,"KS, Riley, KPBS, Sp B-W",39.07240801,-96.585707,True,mixed screening,ectoparasite: mite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7091
KSB:Mamm:7092,Sylvilagus audubonii,Sylvilagus,female,adult,30 June 2021,"SD, Fall River, Anderson residence 2mi SE Hot Springs",43.40558,-103.43234,True,detected,ectoparasite: flea; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7092
KSB:Mamm:7093,Peromyscus maniculatus,Peromyscus,male,adult,30 June 2021,"SD, Fall River, Buffalo Gap Nat. Grassland",43.283,-103.92044,True,not detected,,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7093
KSB:Mamm:7094,Peromyscus maniculatus,Peromyscus,male,adult,30 June 2021,"SD, Fall River, Buffalo Gap Nat. Grassland",43.28255,-103.91974,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7094
KSB:Mamm:7095,Peromyscus maniculatus,Peromyscus,male,adult,30 June 2021,"SD, Fall River, Buffalo Gap Nat. Grassland",43.28255,-103.91974,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7095
KSB:Mamm:7096,Peromyscus maniculatus,Peromyscus,female,adult,30 June 2021,"SD, Fall River, Buffalo Gap Nat. Grassland",43.28253,-103.91962,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7096
KSB:Mamm:7097,Peromyscus maniculatus,Peromyscus,female,adult,30 June 2021,"SD, Fall River, Buffalo Gap Nat. Grassland",43.28276,-103.92011,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7097
KSB:Mamm:7098,Peromyscus maniculatus,Peromyscus,male,adult,22 June 2021,"KS, Riley, KPBS, R1A-W",39.06931099,-96.61291097,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7098
KSB:Mamm:7099,Peromyscus leucopus,Peromyscus,male,subadult,17 June 2021,"KS, Riley, KPBS, 20B-W",39.07309097,-96.57860703,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7099
KSB:Mamm:7100,Peromyscus maniculatus,Peromyscus,female,adult,30 June 2021,"SD, Fall River, Buffalo Gap Nat. Grassland",43.28713,-103.92521,True,not detected,,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7100
KSB:Mamm:7101,Microtus ochrogaster,Microtus,male,adult,1 July 2021,"SD, Fall River, Buffalo Gap Nat. Grassland",43.28355,-103.92094,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7101
KSB:Mamm:7102,Peromyscus maniculatus,Peromyscus,male,subadult,2 July 2021,"SD, Pennington, Black Hills Nat. Forest, Castle Peak Campground",44.08197,-103.7285,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7102
KSB:Mamm:7103,Zapus hudsonius,Zapus,male,adult,2 July 2021,"SD, Pennington, Black Hills Nat. Forest, Castle Peak Campground",44.0788,-103.72818,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7103
KSB:Mamm:7104,Peromyscus leucopus,Peromyscus,male,adult,10 June 2021,"Missouri, Harrison, 31945 East 237 Street",40.37074,-93.821989,True,mixed screening,ectoparasite: tick,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7104
KSB:Mamm:7105,Peromyscus leucopus,Peromyscus,female,juvenile,10 June 2021,"Missouri, Harrison, 31945 East 237 Street",40.37074,-93.821989,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7105
KSB:Mamm:7106,Peromyscus maniculatus,Peromyscus,male,adult,22 June 2021,"KS, Riley, KPBS, SuB-W",39.07320597,-96.56788096,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7106
KSB:Mamm:7107,Peromyscus leucopus,Peromyscus,female,subadult,22 June 2021,"KS, Riley, KPBS, R20A-E",39.06901703,-96.60710399,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7107
KSB:Mamm:7108,Peromyscus leucopus,Peromyscus,female,adult,23 June 2021,"KS, Riley, KPBS, R20A-E",39.06840901,-96.60777697,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7108
KSB:Mamm:7109,Peromyscus leucopus,Peromyscus,male,adult,22 June 2021,"KS, Riley, KPBS, R20A-E",39.06871604,-96.60745,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7109
KSB:Mamm:7110,Peromyscus leucopus,Peromyscus,female,juvenile,22 June 2021,"KS, Riley, KPBS, R1A-W",39.06962204,-96.61216096,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7110
KSB:Mamm:7111,Peromyscus leucopus,Peromyscus,female,adult,24 June 2021,"KS, Riley, KPBS, R1A-W",39.06983502,-96.611521,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7111
KSB:Mamm:7112,Peromyscus maniculatus,Peromyscus,male,adult,29 June 2021,"SD, Fall River, Hill Ranch Game Production Area",43.32039,-103.47354,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7112
KSB:Mamm:7113,Peromyscus maniculatus,Peromyscus,female,adult,30 June 2021,"SD, Fall River, Buffalo Gap Nat. Grassland",43.28336,-103.92075,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7113
KSB:Mamm:7114,Microtus ochrogaster,Microtus,male,juvenile,1 July 2021,"SD, Fall River, Buffalo Gap Nat. Grassland",43.28776,-103.92127,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7114
KSB:Mamm:7115,Peromyscus maniculatus,Peromyscus,female,adult,24 June 2021,"KS, Riley, KPBS, 1D-W",39.07899401,-96.562768,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7115
KSB:Mamm:7116,Peromyscus maniculatus,Peromyscus,male,adult,22 June 2021,"KS, Riley, KPBS, 1D-W",39.07916601,-96.56284,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7116
KSB:Mamm:7117,Microtus ochrogaster,Microtus,male,adult,24 June 2021,"KS, Riley, KPBS, 1D-W",39.07773497,-96.56216098,True,detected,ectoparasite: mite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7117
KSB:Mamm:7118,Peromyscus leucopus,Peromyscus,male,subadult,10 June 2021,"Missouri, Harrison, 31945 East 237 Street",40.37074,-93.821989,True,detected,ectoparasite: flea; ectoparasite: tick,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7118
KSB:Mamm:7119,Peromyscus maniculatus,Peromyscus,female,adult,25 June 2021,"KS, Riley, KPBS, 1D-W",39.07808902,-96.56232904,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7119
KSB:Mamm:7120,Peromyscus leucopus,Peromyscus,female,adult,25 June 2021,"KS, Riley, KPBS, R1A-W",39.06950796,-96.61243496,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7120
KSB:Mamm:7121,Peromyscus maniculatus,Peromyscus,male,adult,24 June 2021,"KS, Riley, KPBS, SuB-W",39.07398096,-96.56819201,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7121
KSB:Mamm:7122,Neotoma floridana,Neotoma,male,subadult,24 June 2021,"KS, Riley, KPBS, R1A-W",39.06924301,-96.61307098,True,detected,ectoparasite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7122
KSB:Mamm:7123,Peromyscus leucopus,Peromyscus,female,adult,24 June 2021,"KS, Riley, KPBS, R1A-W",39.06935298,-96.61276404,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7123
KSB:Mamm:7124,Peromyscus maniculatus,Peromyscus,female,adult,28 June 2021,"SD, Fall River, Anderson Residence 2mi SE Hot Springs",43.40343,-103.43265,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7124
KSB:Mamm:7125,Microtus ochrogaster,Microtus,male,juvenile,30 June 2021,"SD, Fall River, Buffalo Gap National Grassland",43.28776,-103.92127,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7125
KSB:Mamm:7126,Sorex cinereus,Sorex,unknown,,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.07929,-103.73429,True,detected,ectoparasite: tick; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7126
KSB:Mamm:7127,Sorex cinereus,Sorex,male,adult,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.08067,-103.73363,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7127
KSB:Mamm:7128,Zapus hudsonius,Zapus,female,adult,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.07924,-103.727904,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7128
KSB:Mamm:7129,Sorex cinereus,Sorex,male,adult,4 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.07902,-103.73564,True,detected,ectoparasite: flea,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7129
KSB:Mamm:7130,Sorex cinereus,Sorex,unknown,adult,4 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.0808,-103.73363,True,not detected,,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7130
KSB:Mamm:7131,Peromyscus maniculatus,Peromyscus,male,subadult,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.07924,-103.727904,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7131
KSB:Mamm:7132,Zapus hudsonius,Zapus,male,adult,2 July 2021,"SD, Pennington, Black Hills Nat. Forest, Castle Peak Campground",44.07971,-103.72764,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7132
KSB:Mamm:7133,Sorex cinereus,Sorex,male,adult,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.08076,-103.73353,True,not detected,,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7133
KSB:Mamm:7134,Sorex cinereus,Sorex,male,adult,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.08076,-103.73353,True,detected,ectoparasite: flea; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7134
KSB:Mamm:7135,Zapus hudsonius,Zapus,male,adult,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.08129,-103.73189,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7135
KSB:Mamm:7136,Sorex cinereus,Sorex,male,adult,4 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.08076,-103.73362,True,not detected,,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7136
KSB:Mamm:7137,Zapus hudsonius,Zapus,female,adult,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.08144,-103.73138,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7137
KSB:Mamm:7138,Zapus hudsonius,Zapus,female,adult,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Park Campground",44.08123,-103.7318,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7138
KSB:Mamm:7139,Zapus hudsonius,Zapus,male,subadult,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.07891,-103.73556,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7139
KSB:Mamm:7140,Tamias minimus,Tamias,male,adult,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.07924,-103.727904,True,detected,ectoparasite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7140
KSB:Mamm:7141,Peromyscus maniculatus,Peromyscus,male,adult,2 July 2021,"SD, Pennington, Black Hills Nat. Forest, Castle Peak Campground",44.07865,-103.72806,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7141
KSB:Mamm:7142,Peromyscus maniculatus,Peromyscus,female,adult,2 July 2021,"SD, Pennington, Black Hills Nat. Forest, Castle Peak Campground",44.07865,-103.72806,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7142
KSB:Mamm:7143,Sorex cinereus,Sorex,male,adult,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.07883,-103.7352,True,not detected,,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7143
KSB:Mamm:7144,Sorex cinereus,Sorex,unknown,,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.0803,-103.73341,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7144
KSB:Mamm:7145,Sorex cinereus,Sorex,male,adult,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.08069,-103.73357,True,detected,ectoparasite: tick; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7145
KSB:Mamm:7146,Sorex cinereus,Sorex,male,,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.08067,-103.73363,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7146
KSB:Mamm:7147,Sorex cinereus,Sorex,unknown,subadult,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.07885,-103.73533,True,not detected,,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7147
KSB:Mamm:7148,Peromyscus maniculatus,Peromyscus,male,juvenile,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.07924,-103.727904,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7148
KSB:Mamm:7149,Zapus hudsonius,Zapus,female,adult,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.07883,-103.7347,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7149
KSB:Mamm:7150,Zapus hudsonius,Zapus,male,subadult,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.07891,-103.73556,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7150
KSB:Mamm:7151,Zapus hudsonius,Zapus,male,adult,2 July 2021,"SD, Pennington, Black Hills Nat. Forest, Castle Peak Campground",44.07854,-103.72896,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7151
KSB:Mamm:7152,Tamias minimus,Tamias,female,adult,2 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.07975,-103.72758,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7152
KSB:Mamm:7153,Sorex cinereus,Sorex,unknown,adult,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.0803,-103.73363,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7153
KSB:Mamm:7154,Sorex cinereus,Sorex,unknown,adult,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.08274,-103.72932,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7154
KSB:Mamm:7155,Zapus hudsonius,Zapus,male,adult,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.08129,-103.73189,True,mixed screening,ectoparasite: flea,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7155
KSB:Mamm:7156,Zapus hudsonius,Zapus,female,,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.08274,-103.72932,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7156
KSB:Mamm:7157,Tamias minimus,Tamias,female,adult,3 July 2021,"SD, Pennington, Black Hills Nat'l Forest, Castle Peak Campground",44.07924,-103.727904,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:7157
